id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42664284,💎Central Sophisticated in a great area + PARKING,339762471,David,,Downtown,49.28836,-123.12415,Entire home/apt,140,7,43,2021-03-26,3.19,1,167
42671966,My house your house,37753475,Cesar,,Renfrew-Collingwood,49.23585,-123.03619,Private room,40,3,1,2020-03-05,0.07,2,0
42690400,NEWLY RENOVATED IN DOWNTOWN 27% DISCOUNTED,340070321,Priya,,Downtown,49.27878,-123.12366,Entire home/apt,59,30,1,2020-03-16,0.08,1,10
42695990,Trendy Loft on Prime Location Downtown Vancouver,5986890,Sasha,,Downtown,49.27827,-123.12172,Entire home/apt,109,2,48,2021-04-10,3.58,1,52
42696012,$48 Downtown 7min drive,127453218,Yan,,Hastings-Sunrise,49.28985,-123.04998,Private room,47,1,16,2021-04-11,1.19,3,0
42696228,Amazing HarbourView Vancouver Downtown by SkyTrain,55948760,Alex,,Downtown,49.27885,-123.10729,Entire home/apt,114,2,25,2021-03-21,1.85,13,113
42704458,3 bedroom Cambie craftsman,2572830,Katie,,South Cambie,49.25676,-123.1171,Entire home/apt,376,2,0,,,3,178
42715387,Home,37753475,Cesar,,Renfrew-Collingwood,49.23734,-123.03752,Private room,35,2,1,2020-07-20,0.11,2,0
42719452,Willow Suite,340275725,Beata,,South Cambie,49.25141,-123.12737,Entire home/apt,169,30,0,,,3,365
42720667,Maple Suite,340275725,Beata,,Shaughnessy,49.25285,-123.12915,Entire home/apt,169,30,0,,,3,365
42720991,Cedar Suite,340275725,Beata,,Shaughnessy,49.25291,-123.12936,Entire home/apt,169,30,0,,,3,365
42722764,Cozy&Quiet 2 Bedrooms Suite near PNE,340295979,Rongda,,Hastings-Sunrise,49.26965,-123.0346,Entire home/apt,248,3,2,2020-04-19,0.16,1,90
42738536,Luxury brand-new 4 bedrooms with 3 full bathrooms,332778015,Linda,,Renfrew-Collingwood,49.24876,-123.04477,Entire home/apt,310,4,15,2021-02-08,1.49,1,220
42741297,D33 - 2 Bedroom + Large Den Downtown Sub-Penthouse,30899,Rami,,West End,49.28748,-123.12593,Entire home/apt,158,30,1,2020-10-17,0.17,40,258
42742038,Bright and Sunny 1 Bedroom with Parking (K1),23977001,Emma,,Fairview,49.26338,-123.12269,Entire home/apt,140,12,0,,,12,102
42742294,Oakridge Executive House - Minutes to Skytrain,153312807,Charles,,Oakridge,49.22885,-123.10695,Entire home/apt,100,2,4,2020-06-01,0.30,1,0
42745415,Modern Cottage Life ( Beach life),24014366,Rochelle,,Kitsilano,49.26723,-123.18257,Entire home/apt,140,2,11,2020-12-28,0.92,1,217
42745726,Affordable Cozy Suite in Vancouver,27174981,Leslie,,Sunset,49.21266,-123.10054,Entire home/apt,65,3,7,2020-08-15,0.60,1,0
42745752,Deluxe Vancouver House at the Park - Walkscore-88,6315426,Bernd,,Riley Park,49.24502,-123.10503,Entire home/apt,290,3,0,,,1,0
42746979,Cozy and Spacious Suite in Vancouver,228170865,Kira,,Riley Park,49.24752,-123.09328,Entire home/apt,175,2,0,,,1,0
42748176,☀️Tranquil Retreat☀️- Ocean View- 1bed/1bath/1park,334375398,Chris,,Downtown,49.27567,-123.12886,Entire home/apt,129,30,4,2021-03-31,0.30,1,92
42758270,"At Evan's, on the ""Drive"", Pets negotiable!",340522833,Evan,,Grandview-Woodland,49.26559,-123.06758,Entire home/apt,195,30,2,2021-01-31,0.31,1,347
42761406,5.Vancouver West End near the beach near UBC,326244385,Leon,,Dunbar Southlands,49.25663,-123.18622,Private room,55,1,17,2021-04-01,1.27,6,90
42774634,"5 min to skytrain, private room in amazing 🏡 house",45662126,Enjoy,,South Cambie,49.25372,-123.11815,Private room,34,30,1,2021-03-01,0.67,1,0
42778616,Downtown water & park view,48184987,Jina,,Downtown,49.27158,-123.12595,Entire home/apt,285,30,0,,,1,0
42779015,Steps to Kitsilano Beach: Cozy 1BR + Parking,137363515,Olga,,Kitsilano,49.27108,-123.15796,Entire home/apt,123,1,51,2021-04-05,3.87,1,154
42790908,Modern Mount Pleasant Townhouse,31857,Kathryn,,Mount Pleasant,49.26625,-123.09785,Entire home/apt,150,2,17,2021-03-25,2.58,1,56
42797558,Luxurious Brand New Cozy 2-BR of Vancouver,256709232,Angel,,Killarney,49.22823,-123.04064,Entire home/apt,110,1,0,,,5,102
42812975,LEVEL | Two Bedroom Suite | Yaletown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27897,-123.12185,Entire home/apt,250,30,0,,,22,364
42813067,LEVEL | Two Bedroom Suite | Central in Downtown,2502595,LEVEL Furnished Living,,Downtown,49.27807,-123.12233,Entire home/apt,563,1,0,,,22,238
42831814,"1 Bedroom condo, Vancouver BC- Clean, great view",197192537,Sunny,,Downtown,49.28035,-123.12539,Entire home/apt,174,3,0,,,1,0
42833057,Spacious 2 Bd Home in Beautiful Neighborhood,719405,Sean,,Mount Pleasant,49.2586,-123.08308,Entire home/apt,100,30,0,,,1,0
42842762,GuestSuite 2 Bedrooms Basement Westside Vancouver,98821337,Geo,,Arbutus Ridge,49.24492,-123.16816,Entire home/apt,90,30,2,2021-01-31,0.23,1,332
42843544,Luxury 5BR House / Up to 10 guests / Close to YVR,210999504,Fred,,Victoria-Fraserview,49.21144,-123.06261,Entire home/apt,240,2,44,2021-03-29,3.82,1,142
42845399,Great centrally-located downtown apartment!!,328540566,John,,Downtown,49.28479,-123.11426,Entire home/apt,199,1,0,,,1,89
42874096,Cozy Garden Suite • Three Blocks From the Beach •,165013869,,,Kitsilano,49.26789,-123.15407,Entire home/apt,150,2,9,2021-02-16,0.74,1,0
42876546,Amazing ocean & city view 2 BDRM +Netflix& wifi,287963721,Victoria,,West End,49.28405,-123.13174,Entire home/apt,149,1,0,,,2,0
42879356,Furnished Downtown Studio - In the heart of it all,66933536,,,West End,49.28804,-123.12926,Entire home/apt,110,30,0,,,1,178
42881319,Amazing 2 bedroom place downtown Vancouver,210620622,Diego,,Downtown,49.28107,-123.11649,Private room,199,1,3,2020-03-19,0.23,1,0
42890015,Vancouver Sunset Suite 1,60152405,Dc,,Sunset,49.22282,-123.08846,Entire home/apt,89,30,2,2020-10-05,0.16,10,363
42896340,Charming East Van 2 Bedroom in excellent location!,4558246,Damon,,Hastings-Sunrise,49.27915,-123.02589,Entire home/apt,50,1,7,2021-03-30,1.74,1,0
42903930,Clean & Safe 2 Bdrm Suite in Quiet Area.,89620360,Kenny,,Renfrew-Collingwood,49.25238,-123.0259,Entire home/apt,74,1,28,2021-04-12,2.98,1,65
42907062,Penthouse condo with a fantastic view to the ocean,36717870,Sina,,Downtown Eastside,49.28101,-123.10539,Entire home/apt,80,30,1,2021-01-18,0.35,1,130
42907400,Central Downtown Airbnb (Skytrain & Roger Arena),13872643,Davis,,Downtown,49.27897,-123.10972,Entire home/apt,135,2,27,2021-02-04,2.42,1,266
42937221,LEVEL | Studio | Modern Suite Downtown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.2775,-123.12122,Entire home/apt,199,30,0,,,22,364
42937446,LEVEL | Cozy One Bedroom Suite | Yaletown,2502595,LEVEL Furnished Living,,Downtown,49.27322,-123.12778,Entire home/apt,220,30,0,,,22,0
42937545,Monthly30%OFF ❤️Best Location❤️ Coal Harbour+Parking,225163010,Vivi,,Downtown,49.28595,-123.12252,Entire home/apt,199,28,8,2020-12-28,0.65,1,317
42945401,Modern Studio in Downtown ★ Amazing View,171931124,Ivan,,West End,49.28093,-123.12801,Entire home/apt,82,1,31,2021-02-15,2.46,1,159
42960764,Modern Condo in the Heart of Coal Harbour,14238263,Kasra,,Downtown,49.28875,-123.1268,Entire home/apt,95,90,0,,,1,223
42976334,Dog Friendly DownTown Suite Harbour View SkyTrain,55948760,Alex,,Downtown,49.27784,-123.10849,Entire home/apt,120,2,11,2021-03-28,1.04,13,113
42976467,Kits360,156698374,Marco,,West Point Grey,49.26609,-123.21416,Entire home/apt,99,30,0,,,4,364
42988288,Modern immaculate 1bd suite in Vancouver,14506477,Nicholas,,Riley Park,49.23471,-123.10044,Entire home/apt,105,2,9,2021-01-16,0.76,1,233
42988817,5 - Star New Vancouver Home,335175140,Ken,,Killarney,49.22294,-123.04454,Entire home/apt,100,30,0,,,2,261
43003568,"Yaletown Ocean View Corner Suite, 2 Bed and 2 Bath",20626260,Erica,,Downtown,49.27659,-123.12771,Entire home/apt,130,30,0,,,2,264
43004109,Stunning 2-bed Yaletown apartment with water views,99502906,Bill,,Downtown,49.27338,-123.12292,Entire home/apt,144,2,2,2021-03-06,1.33,1,22
43013757,Awesome Chill Space by Hip Main Street Area,4882632,James,,Riley Park,49.24317,-123.10619,Private room,30,30,0,,,4,316
43035271,Sunset Garden Suite,60152405,Dc,,Sunset,49.22288,-123.09003,Entire home/apt,109,30,3,2020-08-31,0.34,10,360
43037634,Amazing new condo in downtown Vancouver!,5454398,Cindy,,Downtown,49.27582,-123.13218,Entire home/apt,150,30,1,2020-08-31,0.13,1,0
43038332,"Character Neighbourhood, mins to DT, Free Parking",48377993,Ryan,,Kensington-Cedar Cottage,49.24866,-123.08076,Entire home/apt,110,2,25,2021-04-10,2.03,1,246
43038960,Bright Cozy Private 1 bedroom Suite in Vancouver,145499846,Peter,,Renfrew-Collingwood,49.25367,-123.02993,Entire home/apt,89,1,0,,,1,0
43044963,2 bdrm 3 bed basement suite w/private entrance,49217710,Kate,,Mount Pleasant,49.26072,-123.08482,Entire home/apt,150,2,1,2020-10-24,0.17,1,363
43046339,Great Place Great Unit,7856227,Christian,,Downtown,49.27952,-123.10912,Entire home/apt,150,30,1,2020-07-26,0.11,2,89
43048285,"Cozy, tranquil suite, lovely garden!",65268234,Sherry,,Riley Park,49.25081,-123.10436,Entire home/apt,89,2,2,2021-04-03,2,3,201
43049839,Kitsilano Getaway,64502903,Regina,,West Point Grey,49.26941,-123.18635,Entire home/apt,157,1,0,,,2,89
43053435,Haven for weathering the storm.,65268234,Sherry,,Riley Park,49.24961,-123.10529,Entire home/apt,175,1,2,2020-06-01,0.16,3,1
43070359,Ocean View  1200 sqft Bright Sheraton Residence DT,263103645,Tamara And Kohei,,Downtown,49.2801,-123.12652,Entire home/apt,217,3,7,2021-03-31,0.69,3,312
43071813,Modern living in Coal Harbour-2,129345091,Ehsan,,Downtown,49.28745,-123.12368,Entire home/apt,240,3,4,2021-01-31,0.48,2,161
43072274,14&28Day OceanView 1200sqftSpacious Bright Central,263103645,Tamara And Kohei,,Downtown,49.2801,-123.12652,Entire home/apt,191,14,6,2021-03-01,0.54,3,312
43079220,Architect’s Loft,27739566,Siavash,,Downtown Eastside,49.28141,-123.10261,Entire home/apt,148,3,35,2021-03-28,3.23,4,24
43095027,Vancouver Garden Suite,2609270,Beth,,Grandview-Woodland,49.27253,-123.06216,Entire home/apt,74,30,0,,,1,50
43134455,"super clean, modern gastown studio",49461922,Neda,,Downtown Eastside,49.28221,-123.10328,Entire home/apt,70,30,1,2020-11-08,0.19,2,255
43134729,"Your own house in Kitsilano, close to city, beach",6122887,David,,Kitsilano,49.25979,-123.18377,Entire home/apt,100,30,2,2021-02-14,0.61,3,101
43140470,Furnished Room in a clean and spacious 2 bdrm,8093441,Oliver,,Kitsilano,49.26894,-123.15817,Private room,40,30,2,2020-10-16,0.27,1,321
43148884,modern fully furnished one bedroom apartment,49461922,Neda,,Downtown Eastside,49.28239,-123.10311,Entire home/apt,80,30,2,2021-04-01,0.45,2,0
43154450,Immaculate Fully Furnished Studio,343560999,Julio,,Downtown Eastside,49.2829,-123.10283,Entire home/apt,74,30,1,2020-05-31,0.09,1,0
43164095,Chic apartment at prime downtown location,47431711,Tulika,,Downtown,49.28099,-123.12558,Entire home/apt,72,30,0,,,1,0
43188521,Private Double Room at Hostel,26917629,Vancouver,,Downtown,49.2782,-123.12434,Private room,67,1,11,2021-02-20,1.08,3,353
43188958,Downtown Beach District Cocoon,165830912,Louise,,Downtown,49.2737,-123.12857,Entire home/apt,95,30,4,2021-02-19,0.37,1,0
43203119,Evening,343989314,Serafina,,Downtown,49.27787,-123.11589,Entire home/apt,100,1,0,,,1,0
43205828,Bed in 4 Bed Hostel Dorm,26917629,Vancouver,,Downtown,49.27856,-123.12421,Shared room,38,1,17,2021-03-23,1.53,3,352
43207162,Spacious 3BR Main Floor (pets allowed),195829425,Man,,Hastings-Sunrise,49.26828,-123.05226,Entire home/apt,129,30,2,2020-12-05,0.29,2,114
43214742,1BD Loft in the centre of downtown Vancouver!,217086378,Renata,,Downtown,49.27793,-123.12065,Entire home/apt,217,2,31,2021-04-07,3.75,1,27
43215530,STUDI0 in Prestigious Yaletown Downtown Vancouver.,80571916,Alya,,Downtown,49.27495,-123.11642,Entire home/apt,89,31,0,,,3,246
43217010,Spacious 2-bedroom street level apartment,287911516,Henry,,Arbutus Ridge,49.24252,-123.15084,Entire home/apt,120,30,0,,,1,255
43231224,"Skytrain Transit Hub, Budget Friendly, Top Floor",11067913,Andy,,Kensington-Cedar Cottage,49.26122,-123.07269,Private room,24,30,3,2021-01-01,0.31,6,18
43232530,Room in a Fully Renovated House,5041866,Daniel,,Oakridge,49.22467,-123.12011,Private room,32,30,2,2020-11-01,0.25,3,0
43239093,1 Bedroom Downtown Condo - Super Convenient,315123918,David,,Downtown,49.27854,-123.10631,Entire home/apt,188,5,6,2020-09-12,0.61,5,0
43239761,Clean Sanitized 2 bed 2.5bath Townhouse+Parking⭐,336945096,Stella,,Downtown,49.28645,-123.12277,Entire home/apt,166,1,40,2021-04-02,3.42,1,253
43269455,"Stunning downtown penthouse, prime location!",344520978,Mary,,Downtown,49.27844,-123.12861,Entire home/apt,158,30,0,,,1,89
43278404,Cute modern Yaletown condo in prime location!,72217313,Aleya,,Downtown,49.27414,-123.12675,Entire home/apt,139,90,3,2020-07-31,0.26,1,248
43294049,Simple Pleasures on the Beach at Kits Point,344739220,Joan,,Kitsilano,49.27409,-123.15169,Entire home/apt,248,1,35,2021-04-05,3.32,1,0
43295734,Large Bedroom with Private Bathroom,5041866,Daniel,,Oakridge,49.22587,-123.12018,Private room,43,30,1,2020-09-19,0.15,3,0
43303093,Bright & Beautiful Sanctuary in the Best Area,12940315,Aliyah,,Kitsilano,49.26803,-123.14771,Entire home/apt,289,30,0,,,1,0
43317473,1480 Howe - Studio Located Downtown Vancouver,231663454,Plan A,,Downtown,49.27564,-123.13041,Entire home/apt,88,60,0,,,83,69
43318013,1283 Howe - 2 Bedroom located Downtown Vancouver,231663454,Plan A,,Downtown,49.27805,-123.12911,Entire home/apt,127,60,1,2020-08-19,0.13,83,130
43318426,38 Smithe  - 1 Bedroom located Downtown Vancouver,231663454,Plan A,,Downtown,49.27546,-123.11261,Entire home/apt,106,60,0,,,83,70
43318845,1010 Howe- 2 Bedroom located Downtown Vancouver,231663454,Plan A,,Downtown,49.27914,-123.12505,Entire home/apt,122,60,0,,,83,178
43319166,# 313-22 E Cordova Studio Downtown Vancouver,231663454,Plan A,,Downtown Eastside,49.28337,-123.10424,Entire home/apt,68,180,0,,,83,0
43335892,Room in Fully Renovated House,5041866,Daniel,,Oakridge,49.22396,-123.12185,Private room,32,30,0,,,3,0
43348428,2-bedroom suite in the heart of Kitsilano,99444399,Terry,,Kitsilano,49.25835,-123.16539,Entire home/apt,145,1,12,2021-04-10,1.19,2,18
43356136,1.5 beds apartment steps from the water- Yaletown,11608673,,,Downtown,49.27292,-123.12012,Entire home/apt,220,89,0,,,1,90
43357612,Gastown Pad Designer Style Private Rooftop Deck,3685910,Upscale,,Downtown,49.28422,-123.10468,Entire home/apt,650,30,0,,,2,316
43359249,☀ Corner & Sunny A/C 2 BR&BA FREE parking/skytrain,195488568,Ace,,Marpole,49.21117,-123.1157,Entire home/apt,100,30,1,2020-06-30,0.10,1,131
43364218,A Hidden Jewel in the heart Vancouver's West Side,14251448,Anthony,,Kitsilano,49.26304,-123.18488,Entire home/apt,215,1,2,2020-07-18,0.20,1,101
43365655,Premium Downtown Hotel Suite - 2 Queen Beds,331399851,Gec,,Downtown,49.27682,-123.12739,Private room,290,1,24,2021-03-20,2.15,4,89
43373904,Clean! Exclusive Coal Harbour + Parking + Hot Tub,160201723,Nathanael,,West End,49.28639,-123.12469,Entire home/apt,135,1,82,2021-04-12,7.32,1,106
43382991,Cozy condo in the heart of Kitsilano!,345640752,Olivia,,Kitsilano,49.26834,-123.15489,Entire home/apt,190,30,2,2021-01-27,0.25,1,39
43384253,The Hive - Private room 4,41546711,William & Lindsey,,West Point Grey,49.26578,-123.21073,Private room,55,1,4,2021-03-05,0.40,11,348
43388996,Premium Hotel Suites - 2 Double Beds w/Kitchenette,331399851,Gec,,Downtown,49.27504,-123.12758,Private room,368,7,14,2021-03-22,1.43,4,82
43390617,Extended Stay - King Bed Suite w/Kitchenette,331399851,Gec,,Downtown,49.27697,-123.12755,Private room,368,7,6,2021-02-15,0.53,4,70
43390889,Marvelous view! Great Studio in Downtown!,268160599,Irina,,West End,49.28043,-123.12832,Entire home/apt,116,1,55,2021-03-22,4.94,1,151
43390903,"Modern 1 Bed, with Exceptional Views",95217850,Mauricio,,Downtown,49.27543,-123.11574,Entire home/apt,115,30,3,2020-12-31,0.38,21,0
43391066,Modern 2 bedroom Executive apartment,95217850,Mauricio,,Downtown,49.27387,-123.1145,Entire home/apt,130,30,0,,,21,286
43391223,OAKRIDGE MALL STATION HOUSE,78442973,Chunguang,,Oakridge,49.23063,-123.1148,Entire home/apt,500,2,1,2020-09-04,0.14,1,365
43392404,2 Bdrm 1 Living 1 Bath Suite  in Vancouver Central,120173435,Bob,,Kensington-Cedar Cottage,49.25248,-123.07473,Entire home/apt,74,2,26,2021-03-28,2.52,2,52
43393120,1 Bdrm 1 Living 1 Bath Suite  in Vancouver Central,120173435,Bob,,Kensington-Cedar Cottage,49.25081,-123.07603,Entire home/apt,69,2,36,2021-02-24,3.44,2,61
43423475,Classic Kitisilano two-room studio suite.,24210040,Nancy,,Kitsilano,49.26751,-123.18195,Entire home/apt,115,5,8,2021-04-06,0.93,1,269
43424375,Luxury Studio Suite in South Vancouver,104038743,Brandon,,Sunset,49.21485,-123.09453,Entire home/apt,77,7,9,2021-04-04,0.85,3,11
43425616,50% MONTHLY☆DESIGNER APT W/ VIEW☆ Close UBC/YVR/DT,34696573,Cammy,,Arbutus Ridge,49.23822,-123.1574,Entire home/apt,366,30,2,2020-12-06,0.24,5,223
43425649,Modern Yaletown Condo w Gorgeous View,327399583,Setareh,,Downtown,49.27738,-123.12044,Entire home/apt,160,30,2,2020-11-06,0.22,1,117
43433420,Modern & Spacious 2 Level Townhome,8368718,Yvonne,,Downtown Eastside,49.28192,-123.1028,Entire home/apt,130,30,0,,,3,5
43442398,New Luxury Downtown condo Beach & Amazing Views <3,38284213,Shabi,,Downtown,49.27591,-123.13078,Entire home/apt,138,30,2,2021-02-28,0.64,2,189
43453347,41st Floor View Suite. Residence at Hotel Georgia,3685910,Upscale,,Downtown,49.28399,-123.1197,Entire home/apt,350,90,0,,,2,224
43460589,Brand New 2Rooms Unit@Close to Airport/UBC/DT,277770414,Amanda,,Dunbar Southlands,49.2515,-123.1937,Entire home/apt,109,1,73,2021-04-10,6.84,1,80
43466346,Sheraton Wall Centre - Executive Furnished Rental,61969895,Steve,,West End,49.28124,-123.12757,Entire home/apt,98,90,0,,,1,179
43467860,[30Days+] Zodiac Palace 1BR+1Den in DT #5,346562402,Zodiac,,Downtown,49.27603,-123.11437,Entire home/apt,140,2,9,2020-12-26,0.83,35,71
43468101,River District Village Luxury Condo Living,105978579,Simon,,Killarney,49.20482,-123.02891,Entire home/apt,80,30,15,2021-01-23,1.39,1,0
43468293,[30Days+] Zodiac Palaces 1BD +1Den in DT#6,346562402,Zodiac,,Downtown,49.276,-123.11482,Entire home/apt,140,2,7,2020-12-02,0.65,35,100
43492008,♥Downtown Cozy 2Bed2Bath♥Close to Beach w/Parking,55948760,Alex,,West End,49.27912,-123.13066,Entire home/apt,123,2,19,2021-03-21,1.84,13,67
43497332,[30Days+] Zodiac Palace 1BD + 1Den in DT #2,346562402,Zodiac,,Downtown,49.27374,-123.11472,Entire home/apt,132,2,2,2021-04-09,0.41,35,97
43497728,Lovely 2 Bedroom in Downtown,11207116,Moe,,West End,49.282,-123.12577,Entire home/apt,89,30,0,,,5,365
43501445,Chic apartment with glass bottom pool & great view,294176156,Jalissa,,Downtown,49.27391,-123.11446,Entire home/apt,150,30,0,,,1,0
43509991,❤️ Vancouver TS Home Hotel TS1,290893566,Geo,,Oakridge,49.22371,-123.11988,Private room,34,1,21,2021-03-24,2.09,6,34
43519553,[30Days+] Zodiac Palace DT 1BD+1DEN #1,346562402,Zodiac,,Downtown,49.27355,-123.11565,Entire home/apt,129,2,6,2020-12-20,0.59,35,97
43519605,[30Days+] Zodiac Palace DT 1BD+1Den #4,346562402,Zodiac,,Downtown,49.27401,-123.11411,Entire home/apt,138,2,5,2020-12-30,0.56,35,169
43519878,❤️ Vancouver TS Home Hotel room4,290893566,Geo,,Oakridge,49.22295,-123.1197,Private room,40,1,22,2021-03-07,3.38,6,46
43519982,[30Days+] Capricorn Palace DT Sub Penthouse,346562402,Zodiac,,Downtown,49.27575,-123.11459,Entire home/apt,148,2,6,2020-08-28,0.60,35,13
43520083,Zodiac Luxury Sagittarius Palace Parkway(Monthly+Long Term only),346562402,Zodiac,,Marpole,49.21591,-123.11292,Entire home/apt,169,30,1,2020-09-25,0.15,35,67
43520120,❤️ Vancouver TS Home Hotel TS7,290893566,Geo,,Oakridge,49.22157,-123.11945,Private room,38,1,12,2021-03-23,1.13,6,47
43520139,❤️ Vancouver TS Home Hotel TS8,199919943,Caroline,,Oakridge,49.22166,-123.11974,Private room,41,1,3,2021-02-14,0.94,1,22
43526639,Luxury Downtown Vancouver Condo,347323119,John,,Downtown,49.27558,-123.11462,Entire home/apt,145,2,15,2020-12-08,1.39,1,30
43527973,🏠 Cozy Home 🏠 600sf 1 BR close to YVR/DT Skytrain,55948760,Alex,,Marpole,49.21218,-123.11546,Entire home/apt,85,30,2,2020-09-30,0.30,13,150
43533212,Modern Strathcona Heritage Home Garden Lvl 2br/2ba,24407946,Ayla,,Downtown Eastside,49.28108,-123.08976,Entire home/apt,100,30,7,2021-02-26,0.74,1,108
